FID_1（网格编号）,FID_1_1,FID_1_1_1,Id,Are,Count_,Count_1,Count_2,,是否商业,工作2/住宅3,其他0,,FINAL 1商业 2工作 3住宅 0其他,,OBJECTID,FID_,COUNT,AREA,MEAN（人口密度）,
2311,2311,2311,0,1000000,0,0,1,,0,2,2,,2,,2160,2311,1,754787.5404,705.0471802,2.57045E-05
2312,2312,2312,0,1000000,0,0,0,,0,3,0,,0,,2161,2312,1,754787.5404,705.0471802,2.57045E-05
2313,2313,2313,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
2314,2314,2314,0,1000000,0,0,0,,0,3,0,,0,,2162,2314,1,754787.5404,858.8729248,3.13127E-05
2315,2315,2315,0,1000000,0,0,0,,0,3,0,,0,,2163,2315,1,754787.5404,858.8729858,3.13127E-05
2316,2316,2316,0,1000000,3,0,3,,0,3,3,,3,,2164,2316,1,754787.5404,858.8729858,3.13127E-05
2317,2317,2317,0,1000000,2,0,2,,0,3,3,,3,,2165,2317,1,754787.5404,858.8729248,3.13127E-05
2318,2318,2318,0,1000000,0,0,0,,0,3,0,,0,,2166,2318,1,754787.5404,858.8728638,3.13127E-05
2319,2319,2319,0,1000000,0,0,0,,0,3,0,,0,,2167,2319,1,754787.5404,858.8729858,3.13127E-05
2320,2320,2320,0,1000000,0,0,0,,0,3,0,,0,,2168,2320,2,1509575.081,858.7540588,3.13083E-05
2321,2321,2321,0,1000000,0,0,0,,0,3,0,,0,,2169,2321,1,754787.5404,858.8729248,3.13127E-05
2322,2322,2322,0,1000000,0,0,0,,0,3,0,,0,,2170,2322,1,754787.5404,858.8729248,3.13127E-05
2323,2323,2323,0,1000000,0,0,0,,0,3,0,,0,,2171,2323,1,754787.5404,867.0487671,3.16108E-05
2324,2324,2324,0,1000000,0,0,0,,0,3,0,,0,,2172,2324,1,754787.5404,879.7875977,3.20752E-05
2325,2325,2325,0,1000000,0,0,0,,0,3,0,,0,,2173,2325,1,754787.5404,894.2028809,3.26007E-05
2326,2326,2326,0,1000000,0,0,0,,0,3,0,,0,,2174,2326,1,754787.5404,894.2261353,3.26016E-05
2327,2327,2327,0,1000000,0,0,0,,0,3,0,,0,,2175,2327,2,1509575.081,894.2261658,3.26016E-05
2328,2328,2328,0,1000000,0,0,1,,0,2,2,,2,,2176,2328,1,754787.5404,894.2261353,3.26016E-05
2329,2329,2329,0,1000000,0,0,0,,0,3,0,,0,,2177,2329,1,754787.5404,894.2261353,3.26016E-05
2330,2330,2330,0,1000000,0,0,0,,0,3,0,,0,,2178,2330,1,754787.5404,894.2261963,3.26016E-05
2331,2331,2331,0,1000000,1,0,0,,0,3,3,,3,,2179,2331,1,754787.5404,894.2261963,3.26016E-05
2332,2332,2332,0,1000000,0,0,0,,0,3,0,,0,,2180,2332,1,754787.5404,980.3505859,3.57415E-05
2333,2333,2333,0,1000000,0,0,0,,0,3,0,,0,,2181,2333,1,754787.5404,1142.226196,4.16431E-05
2334,2334,2334,0,1000000,0,0,0,,0,3,0,,0,,2182,2334,2,1509575.081,1176.270447,4.28843E-05
2335,2335,2335,0,1000000,8,0,1,,0,3,3,,3,,2183,2335,1,754787.5404,1176.270386,4.28843E-05
2336,2336,2336,0,1000000,4,1,2,,1,1,1,,1,,2184,2336,1,754787.5404,1176.270386,4.28843E-05
2337,2337,2337,0,1000000,10,3,0,,1,1,1,,1,,2185,2337,1,754787.5404,1176.270508,4.28843E-05
2338,2338,2338,0,1000000,0,0,1,,0,2,2,,2,,2186,2338,1,754787.5404,1176.270508,4.28843E-05
2339,2339,2339,0,1000000,0,0,0,,0,3,0,,0,,2187,2339,1,754787.5404,1176.270386,4.28843E-05
2340,2340,2340,0,1000000,0,0,3,,0,2,2,,2,,2188,2340,2,1509575.081,1545.117981,5.63317E-05
2341,2341,2341,0,1000000,19,0,1,,0,3,3,,3,,2189,2341,1,754787.5404,7282.741211,0.000265513
2342,2342,2342,0,1000000,22,2,3,,1,1,1,,1,,2190,2342,1,754787.5404,7282.742188,0.000265513
2343,2343,2343,0,1000000,53,0,2,,0,3,3,,3,,2191,2343,1,754787.5404,7282.741699,0.000265513
2344,2344,2344,0,1000000,15,3,9,,1,1,1,,1,,2192,2344,1,754787.5404,7282.742188,0.000265513
2345,2345,2345,0,1000000,2,1,10,,1,1,1,,1,,2193,2345,1,754787.5404,8329.916992,0.000303691
2346,2346,2346,0,1000000,8,5,12,,1,1,1,,1,,2194,2346,1,754787.5404,7941.874512,0.000289544
2347,2347,2347,0,1000000,64,2,11,,1,1,1,,1,,2195,2347,2,1509575.081,5523.158691,0.000201363
2348,2348,2348,0,1000000,1,0,5,,0,2,2,,2,,2196,2348,1,754787.5404,5523.158203,0.000201363
2349,2349,2349,0,1000000,4,1,10,,1,1,1,,1,,2197,2349,1,754787.5404,5040.729004,0.000183774
2350,2350,2350,0,1000000,2,0,3,,0,2,2,,2,,2198,2350,1,754787.5404,3782.313965,0.000137895
2351,2351,2351,0,1000000,3,0,10,,0,2,2,,2,,2199,2351,1,754787.5404,3782.313965,0.000137895
2352,2352,2352,0,1000000,4,0,22,,0,2,2,,2,,2200,2352,1,754787.5404,3782.314209,0.000137895
2353,2353,2353,0,1000000,2,0,1,,0,3,3,,3,,2201,2353,1,754787.5404,3782.313965,0.000137895
2354,2354,2354,0,1000000,0,0,1,,0,2,2,,2,,2202,2354,2,1509575.081,3782.313965,0.000137895
2355,2355,2355,0,1000000,0,0,2,,0,2,2,,2,,2203,2355,1,754787.5404,3099.271973,0.000112993
2356,2356,2356,0,1000000,0,0,0,,0,3,0,,0,,2204,2356,1,754787.5404,2608.064453,9.50845E-05
2357,2357,2357,0,1000000,0,0,0,,0,3,0,,0,,2205,2357,1,754787.5404,2608.064453,9.50845E-05
2358,2358,2358,0,1000000,0,0,0,,0,3,0,,0,,2206,2358,1,754787.5404,2608.064453,9.50845E-05
2359,2359,2359,0,1000000,11,4,10,,1,1,1,,1,,2207,2359,1,754787.5404,2608.064453,9.50845E-05
2360,2360,2360,0,1000000,2,1,1,,1,1,1,,1,,2208,2360,2,1509575.081,2608.064575,9.50845E-05
2361,2361,2361,0,1000000,3,0,2,,0,3,3,,3,,2209,2361,1,754787.5404,8481.087891,0.000309202
2362,2362,2362,0,1000000,2,0,1,,0,3,3,,3,,2210,2362,1,754787.5404,8712.829102,0.000317651
2363,2363,2363,0,1000000,3,0,9,,0,2,2,,2,,2211,2363,1,754787.5404,8251.930664,0.000300848
2364,2364,2364,0,1000000,9,0,19,,0,2,2,,2,,2212,2364,1,754787.5404,7623.764648,0.000277946
2365,2365,2365,0,1000000,6,0,15,,0,2,2,,2,,2213,2365,1,754787.5404,4116.431152,0.000150076
2366,2366,2366,0,1000000,1,0,118,,0,2,2,,2,,2214,2366,1,754787.5404,4105.369141,0.000149673
2367,2367,2367,0,1000000,2,0,102,,0,2,2,,2,,2215,2367,2,1509575.081,4105.368896,0.000149673
2368,2368,2368,0,1000000,2,0,6,,0,2,2,,2,,2216,2368,1,754787.5404,4105.368652,0.000149673
2369,2369,2369,0,1000000,1,0,0,,0,3,3,,3,,2217,2369,1,754787.5404,3545.8125,0.000129273
2370,2370,2370,0,1000000,0,0,0,,0,3,0,,0,,2218,2370,1,754787.5404,3487.918945,0.000127162
2371,2371,2371,0,1000000,4,0,0,,0,3,3,,3,,2219,2371,1,754787.5404,3487.918701,0.000127162
2372,2372,2372,0,1000000,6,0,1,,0,3,3,,3,,2220,2372,1,754787.5404,3487.918945,0.000127162
2373,2373,2373,0,1000000,8,0,2,,0,3,3,,3,,2221,2373,2,1509575.081,3487.918701,0.000127162
2374,2374,2374,0,1000000,4,0,2,,0,3,3,,3,,2222,2374,1,754787.5404,3487.918701,0.000127162
2375,2375,2375,0,1000000,2,0,2,,0,3,3,,3,,2223,2375,1,754787.5404,3487.918945,0.000127162
2376,2376,2376,0,1000000,1,0,1,,0,3,3,,3,,2224,2376,1,754787.5404,3487.918701,0.000127162
2377,2377,2377,0,1000000,0,0,0,,0,3,0,,0,,2225,2377,1,754787.5404,2811.158936,0.000102489
2378,2378,2378,0,1000000,0,0,0,,0,3,0,,0,,2226,2378,1,754787.5404,2435.661133,8.8799E-05
2379,2379,2379,0,1000000,6,0,2,,0,3,3,,3,,2227,2379,1,754787.5404,2435.661133,8.8799E-05
2380,2380,2380,0,1000000,7,0,3,,0,3,3,,3,,2228,2380,2,1509575.081,2435.661377,8.8799E-05
2381,2381,2381,0,1000000,10,2,2,,1,1,1,,1,,2229,2381,1,754787.5404,2435.661377,8.8799E-05
2382,2382,2382,0,1000000,2,0,6,,0,2,2,,2,,2230,2382,1,754787.5404,2435.003418,8.8775E-05
2383,2383,2383,0,1000000,0,0,0,,0,3,0,,0,,2231,2383,1,754787.5404,1689.645874,6.16009E-05
2384,2384,2384,0,1000000,1,0,1,,0,3,3,,3,,2232,2384,1,754787.5404,1645.631836,5.99962E-05
2385,2385,2385,0,1000000,11,2,4,,1,1,1,,1,,2233,2385,1,754787.5404,1645.631836,5.99962E-05
2386,2386,2386,0,1000000,14,1,4,,1,1,1,,1,,2234,2386,1,754787.5404,1645.631836,5.99962E-05
2387,2387,2387,0,1000000,1,0,1,,0,3,3,,3,,2235,2387,2,1509575.081,1645.631775,5.99962E-05
2388,2388,2388,0,1000000,0,0,0,,0,3,0,,0,,2236,2388,1,754787.5404,1529.222656,5.57522E-05
2389,2389,2389,0,1000000,0,0,0,,0,3,0,,0,,2237,2389,1,754787.5404,1425.852539,5.19835E-05
2390,2390,2390,0,1000000,2,0,0,,0,3,3,,3,,2238,2390,1,754787.5404,1425.852539,5.19835E-05
2391,2391,2391,0,1000000,4,1,4,,1,1,1,,1,,2239,2391,1,754787.5404,1425.852539,5.19835E-05
2392,2392,2392,0,1000000,1,0,3,,0,2,2,,2,,2240,2392,1,754787.5404,1463.154419,5.33435E-05
2393,2393,2393,0,1000000,0,0,4,,0,2,2,,2,,2241,2393,2,1509575.081,3048.22583,0.000111132
2394,2394,2394,0,1000000,4,0,0,,0,3,3,,3,,2242,2394,1,754787.5404,4111.783691,0.000149907
2395,2395,2395,0,1000000,5,0,1,,0,3,3,,3,,2243,2395,1,754787.5404,4111.783203,0.000149907
2396,2396,2396,0,1000000,2,0,0,,0,3,3,,3,,2244,2396,1,754787.5404,3587.017578,0.000130775
2397,2397,2397,0,1000000,1,0,1,,0,3,3,,3,,2245,2397,1,754787.5404,4111.783203,0.000149907
2398,2398,2398,0,1000000,2,0,8,,0,2,2,,2,,2246,2398,1,754787.5404,4111.783691,0.000149907
2399,2399,2399,0,1000000,0,0,0,,0,3,0,,0,,2247,2399,1,754787.5404,4111.783203,0.000149907
2400,2400,2400,0,1000000,0,0,0,,0,3,0,,0,,2248,2400,2,1509575.081,4089.2229,0.000149084
2401,2401,2401,0,1000000,0,0,0,,0,3,0,,0,,2249,2401,1,754787.5404,783.7207642,2.85728E-05
2402,2402,2402,0,1000000,0,0,0,,0,3,0,,0,,2250,2402,1,754787.5404,705.0471802,2.57045E-05
2403,2403,2403,0,1000000,0,0,0,,0,3,0,,0,,2251,2403,1,754787.5404,705.0471191,2.57045E-05
2404,2404,2404,0,1000000,0,0,1,,0,2,2,,2,,2252,2404,1,754787.5404,705.0471802,2.57045E-05
2405,2405,2405,0,1000000,0,0,1,,0,2,2,,2,,2253,2405,1,754787.5404,705.0471191,2.57045E-05
2406,2406,2406,0,1000000,0,0,0,,0,3,0,,0,,2254,2406,1,754787.5404,705.0471802,2.57045E-05
2407,2407,2407,0,1000000,0,0,0,,0,3,0,,0,,2255,2407,2,1509575.081,705.0471497,2.57045E-05
2408,2408,2408,0,1000000,0,0,0,,0,3,0,,0,,2256,2408,1,754787.5404,705.0471802,2.57045E-05
2409,2409,2409,0,1000000,0,0,0,,0,3,0,,0,,2257,2409,1,754787.5404,705.0471191,2.57045E-05
2410,2410,2410,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
2411,2411,2411,0,1000000,0,0,0,,0,3,0,,0,,2258,2411,1,754787.5404,858.8729248,3.13127E-05
2412,2412,2412,0,1000000,0,0,0,,0,3,0,,0,,2259,2412,1,754787.5404,858.8729858,3.13127E-05
2413,2413,2413,0,1000000,0,0,0,,0,3,0,,0,,2260,2413,1,754787.5404,858.8729858,3.13127E-05
2414,2414,2414,0,1000000,1,0,0,,0,3,3,,3,,2261,2414,1,754787.5404,858.8729248,3.13127E-05
2415,2415,2415,0,1000000,0,0,0,,0,3,0,,0,,2262,2415,1,754787.5404,858.8728638,3.13127E-05
2416,2416,2416,0,1000000,0,0,0,,0,3,0,,0,,2263,2416,1,754787.5404,858.8729858,3.13127E-05
2417,2417,2417,0,1000000,0,0,0,,0,3,0,,0,,2264,2417,2,1509575.081,858.8728943,3.13127E-05
2418,2418,2418,0,1000000,0,0,0,,0,3,0,,0,,2265,2418,1,754787.5404,858.8729858,3.13127E-05
2419,2419,2419,0,1000000,0,0,0,,0,3,0,,0,,2266,2419,1,754787.5404,858.8729248,3.13127E-05
2420,2420,2420,0,1000000,0,0,1,,0,2,2,,2,,2267,2420,1,754787.5404,858.8729248,3.13127E-05
2421,2421,2421,0,1000000,0,0,0,,0,3,0,,0,,2268,2421,1,754787.5404,858.8729248,3.13127E-05
2422,2422,2422,0,1000000,0,0,0,,0,3,0,,0,,2269,2422,1,754787.5404,877.6588745,3.19976E-05
2423,2423,2423,0,1000000,0,0,0,,0,3,0,,0,,2270,2423,1,754787.5404,887.2436523,3.2347E-05
2424,2424,2424,0,1000000,0,0,0,,0,3,0,,0,,2271,2424,2,1509575.081,894.2261047,3.26016E-05
2425,2425,2425,0,1000000,0,0,0,,0,3,0,,0,,2272,2425,1,754787.5404,894.2261353,3.26016E-05
2426,2426,2426,0,1000000,0,0,0,,0,3,0,,0,,2273,2426,1,754787.5404,894.2261353,3.26016E-05
2427,2427,2427,0,1000000,0,0,0,,0,3,0,,0,,2274,2427,1,754787.5404,894.2261353,3.26016E-05
2428,2428,2428,0,1000000,0,0,0,,0,3,0,,0,,2275,2428,1,754787.5404,901.918335,3.2882E-05
2429,2429,2429,0,1000000,1,0,1,,0,3,3,,3,,2276,2429,1,754787.5404,1165.470825,4.24906E-05
2430,2430,2430,0,1000000,0,0,0,,0,3,0,,0,,2277,2430,1,754787.5404,1176.270508,4.28843E-05
2431,2431,2431,0,1000000,0,0,0,,0,3,0,,0,,2278,2431,2,1509575.081,1176.270447,4.28843E-05
2432,2432,2432,0,1000000,0,0,0,,0,3,0,,0,,2279,2432,1,754787.5404,1176.270386,4.28843E-05
2433,2433,2433,0,1000000,0,0,0,,0,3,0,,0,,2280,2433,1,754787.5404,1176.270508,4.28843E-05
2434,2434,2434,0,1000000,2,0,0,,0,3,3,,3,,2281,2434,1,754787.5404,1176.270508,4.28843E-05
2435,2435,2435,0,1000000,0,0,0,,0,3,0,,0,,2282,2435,1,754787.5404,1176.270508,4.28843E-05
2436,2436,2436,0,1000000,0,0,1,,0,2,2,,2,,2283,2436,1,754787.5404,1176.270386,4.28843E-05
2437,2437,2437,0,1000000,0,0,0,,0,3,0,,0,,2284,2437,2,1509575.081,3265.729248,0.000119062
2438,2438,2438,0,1000000,11,0,3,,0,3,3,,3,,2285,2438,1,754787.5404,7282.741699,0.000265513
2439,2439,2439,0,1000000,6,0,4,,0,3,3,,3,,2286,2439,1,754787.5404,7282.741699,0.000265513
2440,2440,2440,0,1000000,10,0,7,,0,3,3,,3,,2287,2440,1,754787.5404,7282.741211,0.000265513
2441,2441,2441,0,1000000,15,3,5,,1,1,1,,1,,2288,2441,1,754787.5404,7282.741699,0.000265513
2442,2442,2442,0,1000000,5,1,17,,1,1,1,,1,,2289,2442,1,754787.5404,6804.927734,0.000248093
2443,2443,2443,0,1000000,10,0,9,,0,3,3,,3,,2290,2443,1,754787.5404,5523.158691,0.000201363
2444,2444,2444,0,1000000,6,0,12,,0,2,2,,2,,2291,2444,2,1509575.081,5523.158691,0.000201363
2445,2445,2445,0,1000000,6,0,6,,0,3,3,,3,,2292,2445,1,754787.5404,5523.158691,0.000201363
2446,2446,2446,0,1000000,2,0,6,,0,2,2,,2,,2293,2446,1,754787.5404,5289.685059,0.000192851
2447,2447,2447,0,1000000,2,1,3,,1,1,1,,1,,2294,2447,1,754787.5404,4025.656738,0.000146767
2448,2448,2448,0,1000000,1,0,6,,0,2,2,,2,,2295,2448,1,754787.5404,3782.313965,0.000137895
2449,2449,2449,0,1000000,0,0,5,,0,2,2,,2,,2296,2449,1,754787.5404,3782.313965,0.000137895
2450,2450,2450,0,1000000,2,1,2,,1,1,1,,1,,2297,2450,1,754787.5404,3782.313965,0.000137895
2451,2451,2451,0,1000000,1,0,9,,0,2,2,,2,,2298,2451,2,1509575.081,3480.24353,0.000126882
2452,2452,2452,0,1000000,0,0,2,,0,2,2,,2,,2299,2452,1,754787.5404,2733.592529,9.9661E-05
2453,2453,2453,0,1000000,0,0,0,,0,3,0,,0,,2300,2453,1,754787.5404,2608.064453,9.50845E-05
2454,2454,2454,0,1000000,2,0,0,,0,3,3,,3,,2301,2454,1,754787.5404,2608.064453,9.50845E-05
2455,2455,2455,0,1000000,0,0,0,,0,3,0,,0,,2302,2455,1,754787.5404,2608.064453,9.50845E-05
2456,2456,2456,0,1000000,1,0,2,,0,2,2,,2,,2303,2456,1,754787.5404,2608.064453,9.50845E-05
2457,2457,2457,0,1000000,5,0,1,,0,3,3,,3,,2304,2457,2,1509575.081,2608.064453,9.50845E-05
2458,2458,2458,0,1000000,3,0,0,,0,3,3,,3,,2305,2458,1,754787.5404,6023.772461,0.000219614
2459,2459,2459,0,1000000,4,1,5,,1,1,1,,1,,2306,2459,1,754787.5404,7173.750977,0.00026154
2460,2460,2460,0,1000000,8,0,5,,0,3,3,,3,,2307,2460,1,754787.5404,7173.750977,0.00026154
2461,2461,2461,0,1000000,19,0,7,,0,3,3,,3,,2308,2461,1,754787.5404,7173.750977,0.00026154
2462,2462,2462,0,1000000,4,0,4,,0,3,3,,3,,2309,2462,1,754787.5404,4413.884766,0.000160921
2463,2463,2463,0,1000000,10,4,1,,1,1,1,,1,,2310,2463,1,754787.5404,4105.369141,0.000149673
2464,2464,2464,0,1000000,19,1,7,,1,1,1,,1,,2311,2464,2,1509575.081,4105.356934,0.000149673
2465,2465,2465,0,1000000,31,0,6,,0,3,3,,3,,2312,2465,1,754787.5404,3978.904541,0.000145062
2466,2466,2466,0,1000000,46,0,3,,0,3,3,,3,,2313,2466,1,754787.5404,3584.602539,0.000130687
2467,2467,2467,0,1000000,0,0,0,,0,3,0,,0,,2314,2467,1,754787.5404,3487.918945,0.000127162
2468,2468,2468,0,1000000,1,0,0,,0,3,3,,3,,2315,2468,1,754787.5404,3487.918701,0.000127162
2469,2469,2469,0,1000000,6,0,2,,0,3,3,,3,,2316,2469,1,754787.5404,3487.918701,0.000127162
2470,2470,2470,0,1000000,1,0,1,,0,3,3,,3,,2317,2470,2,1509575.081,3487.918823,0.000127162
2471,2471,2471,0,1000000,0,0,0,,0,3,0,,0,,2318,2471,1,754787.5404,3487.918701,0.000127162
2472,2472,2472,0,1000000,5,0,1,,0,3,3,,3,,2319,2472,1,754787.5404,3487.918701,0.000127162
2473,2473,2473,0,1000000,5,0,1,,0,3,3,,3,,2320,2473,1,754787.5404,3396.736572,0.000123838
2474,2474,2474,0,1000000,0,0,0,,0,3,0,,0,,2321,2474,1,754787.5404,2852.187012,0.000103985
2475,2475,2475,0,1000000,0,0,0,,0,3,0,,0,,2322,2475,1,754787.5404,2435.661377,8.8799E-05
2476,2476,2476,0,1000000,2,0,0,,0,3,3,,3,,2323,2476,1,754787.5404,2435.661133,8.8799E-05
2477,2477,2477,0,1000000,6,0,1,,0,3,3,,3,,2324,2477,2,1509575.081,2435.661377,8.8799E-05
2478,2478,2478,0,1000000,7,2,4,,1,1,1,,1,,2325,2478,1,754787.5404,2435.661377,8.8799E-05
2479,2479,2479,0,1000000,0,0,4,,0,2,2,,2,,2326,2479,1,754787.5404,2435.661377,8.8799E-05
2480,2480,2480,0,1000000,0,0,0,,0,3,0,,0,,2327,2480,1,754787.5404,1799.862915,6.56192E-05
2481,2481,2481,0,1000000,2,0,0,,0,3,3,,3,,2328,2481,1,754787.5404,1645.631836,5.99962E-05
2482,2482,2482,0,1000000,1,0,1,,0,3,3,,3,,2329,2482,1,754787.5404,1645.631836,5.99962E-05
2483,2483,2483,0,1000000,3,0,0,,0,3,3,,3,,2330,2483,1,754787.5404,1645.631714,5.99962E-05
2484,2484,2484,0,1000000,0,0,1,,0,2,2,,2,,2331,2484,2,1509575.081,1645.631775,5.99962E-05
2485,2485,2485,0,1000000,0,0,0,,0,3,0,,0,,2332,2485,1,754787.5404,1560.216064,5.68822E-05
2486,2486,2486,0,1000000,0,0,3,,0,2,2,,2,,2333,2486,1,754787.5404,1425.852539,5.19835E-05
2487,2487,2487,0,1000000,2,1,1,,1,1,1,,1,,2334,2487,1,754787.5404,1425.852539,5.19835E-05
2488,2488,2488,0,1000000,0,0,1,,0,2,2,,2,,2335,2488,1,754787.5404,2749.046387,0.000100224
2489,2489,2489,0,1000000,1,0,8,,0,2,2,,2,,2336,2489,1,754787.5404,4082.184326,0.000148828
2490,2490,2490,0,1000000,1,0,6,,0,2,2,,2,,2337,2490,2,1509575.081,3048.22583,0.000111132
2491,2491,2491,0,1000000,9,1,2,,1,1,1,,1,,2338,2491,1,754787.5404,4111.783691,0.000149907
2492,2492,2492,0,1000000,7,0,2,,0,3,3,,3,,2339,2492,1,754787.5404,4111.783203,0.000149907
2493,2493,2493,0,1000000,14,0,5,,0,3,3,,3,,2340,2493,1,754787.5404,4111.783203,0.000149907
2494,2494,2494,0,1000000,18,0,4,,0,3,3,,3,,2341,2494,1,754787.5404,4111.783203,0.000149907
2495,2495,2495,0,1000000,1,0,4,,0,2,2,,2,,2342,2495,1,754787.5404,4111.783203,0.000149907
2496,2496,2496,0,1000000,1,0,1,,0,3,3,,3,,2343,2496,1,754787.5404,4111.783691,0.000149907
2497,2497,2497,0,1000000,0,0,0,,0,3,0,,0,,2344,2497,2,1509575.081,4111.783447,0.000149907
2498,2498,2498,0,1000000,0,0,0,,0,3,0,,0,,2345,2498,1,754787.5404,1224.539673,4.46441E-05
2499,2499,2499,0,1000000,1,0,0,,0,3,3,,3,,2346,2499,1,754787.5404,705.0471802,2.57045E-05
2500,2500,2500,0,1000000,0,0,0,,0,3,0,,0,,2347,2500,1,754787.5404,705.0471802,2.57045E-05
2501,2501,2501,0,1000000,3,0,2,,0,3,3,,3,,2348,2501,1,754787.5404,705.0471802,2.57045E-05
2502,2502,2502,0,1000000,0,0,1,,0,2,2,,2,,2349,2502,1,754787.5404,705.0471802,2.57045E-05
2503,2503,2503,0,1000000,0,0,0,,0,3,0,,0,,2350,2503,1,754787.5404,705.0471802,2.57045E-05
2504,2504,2504,0,1000000,0,0,0,,0,3,0,,0,,2351,2504,2,1509575.081,705.0471802,2.57045E-05
2505,2505,2505,0,1000000,0,0,0,,0,3,0,,0,,2352,2505,1,754787.5404,705.0471802,2.57045E-05
2506,2506,2506,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
2507,2507,2507,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
2508,2508,2508,0,1000000,0,0,0,,0,3,0,,0,,2353,2508,1,754787.5404,858.8729248,3.13127E-05
2509,2509,2509,0,1000000,0,0,0,,0,3,0,,0,,2354,2509,1,754787.5404,858.8728638,3.13127E-05
2510,2510,2510,0,1000000,0,0,0,,0,3,0,,0,,2355,2510,1,754787.5404,858.8729248,3.13127E-05
2511,2511,2511,0,1000000,0,0,0,,0,3,0,,0,,2356,2511,1,754787.5404,858.8729248,3.13127E-05
2512,2512,2512,0,1000000,0,0,0,,0,3,0,,0,,2357,2512,1,754787.5404,858.8729248,3.13127E-05
2513,2513,2513,0,1000000,0,0,0,,0,3,0,,0,,2358,2513,1,754787.5404,858.8729858,3.13127E-05
2514,2514,2514,0,1000000,0,0,0,,0,3,0,,0,,2359,2514,2,1509575.081,858.8729248,3.13127E-05
2515,2515,2515,0,1000000,2,0,2,,0,3,3,,3,,2360,2515,1,754787.5404,858.8729858,3.13127E-05
2516,2516,2516,0,1000000,0,0,0,,0,3,0,,0,,2361,2516,1,754787.5404,858.8729858,3.13127E-05
2517,2517,2517,0,1000000,2,0,2,,0,3,3,,3,,2362,2517,1,754787.5404,858.8729858,3.13127E-05
2518,2518,2518,0,1000000,0,0,0,,0,3,0,,0,,2363,2518,1,754787.5404,858.8729858,3.13127E-05
2519,2519,2519,0,1000000,0,0,0,,0,3,0,,0,,2364,2519,1,754787.5404,858.8729858,3.13127E-05
2520,2520,2520,0,1000000,0,0,0,,0,3,0,,0,,2365,2520,1,754787.5404,968.5608521,3.53117E-05
2521,2521,2521,0,1000000,0,0,0,,0,3,0,,0,,2366,2521,2,1509575.081,1137.150574,4.14581E-05
2522,2522,2522,0,1000000,0,0,0,,0,3,0,,0,,2367,2522,1,754787.5404,1194.384888,4.35447E-05
2523,2523,2523,0,1000000,0,0,0,,0,3,0,,0,,2368,2523,1,754787.5404,1232.581177,4.49373E-05
2524,2524,2524,0,1000000,0,0,0,,0,3,0,,0,,2369,2524,1,754787.5404,1270.813599,4.63312E-05
2525,2525,2525,0,1000000,3,0,0,,0,3,3,,3,,2370,2525,1,754787.5404,1288.56189,4.69782E-05
2526,2526,2526,0,1000000,1,0,0,,0,3,3,,3,,2371,2526,1,754787.5404,1176.270386,4.28843E-05
2527,2527,2527,0,1000000,0,0,0,,0,3,0,,0,,2372,2527,1,754787.5404,1176.270508,4.28843E-05
2528,2528,2528,0,1000000,0,0,0,,0,3,0,,0,,2373,2528,2,1509575.081,1176.270508,4.28843E-05
2529,2529,2529,0,1000000,0,0,0,,0,3,0,,0,,2374,2529,1,754787.5404,1176.270508,4.28843E-05
2530,2530,2530,0,1000000,0,0,0,,0,3,0,,0,,2375,2530,1,754787.5404,1176.270508,4.28843E-05
2531,2531,2531,0,1000000,8,0,0,,0,3,3,,3,,2376,2531,1,754787.5404,1176.270508,4.28843E-05
2532,2532,2532,0,1000000,42,0,0,,0,3,3,,3,,2377,2532,1,754787.5404,1176.270508,4.28843E-05
2533,2533,2533,0,1000000,38,0,2,,0,3,3,,3,,2378,2533,1,754787.5404,1176.270508,4.28843E-05
2534,2534,2534,0,1000000,0,0,0,,0,3,0,,0,,2379,2534,2,1509575.081,2820.547852,0.000102831
2535,2535,2535,0,1000000,5,0,1,,0,3,3,,3,,2380,2535,1,754787.5404,7282.741699,0.000265513
2536,2536,2536,0,1000000,12,0,16,,0,2,2,,2,,2381,2536,1,754787.5404,7282.741699,0.000265513
2537,2537,2537,0,1000000,6,5,25,,1,1,1,,1,,2382,2537,1,754787.5404,7282.741699,0.000265513
2538,2538,2538,0,1000000,4,0,40,,0,2,2,,2,,2383,2538,1,754787.5404,7282.741699,0.000265513
2539,2539,2539,0,1000000,20,0,52,,0,2,2,,2,,2384,2539,1,754787.5404,7043.393555,0.000256787
2540,2540,2540,0,1000000,25,1,0,,1,1,1,,1,,2385,2540,1,754787.5404,5523.158691,0.000201363
2541,2541,2541,0,1000000,1,0,4,,0,2,2,,2,,2386,2541,2,1509575.081,5523.158691,0.000201363
2542,2542,2542,0,1000000,2,0,2,,0,3,3,,3,,2387,2542,1,754787.5404,5523.158691,0.000201363
2543,2543,2543,0,1000000,0,0,1,,0,2,2,,2,,2388,2543,1,754787.5404,5523.158691,0.000201363
2544,2544,2544,0,1000000,0,0,2,,0,2,2,,2,,2389,2544,1,754787.5404,5503.929688,0.000200662
2545,2545,2545,0,1000000,0,0,1,,0,2,2,,2,,2390,2545,1,754787.5404,4151.79834,0.000151366
